date,1. open,2. high,3. low,4. close,5. volume
2019-04-01 09:31:00,42.57,42.57,42.57,42.57,26235.0
2019-04-01 09:32:00,42.57,42.6,42.57,42.6,1955.0
2019-04-01 09:33:00,42.61,42.61,42.61,42.61,327.0
2019-04-01 09:34:00,42.58,42.715,42.575,42.71,592792.0
2019-04-01 09:35:00,42.7,42.725,42.69,42.7,115852.0
2019-04-01 09:36:00,42.7,42.7,42.65,42.66,76223.0
2019-04-01 09:37:00,42.65,42.65,42.595,42.635,71689.0
2019-04-01 09:38:00,42.62,42.665,42.6,42.66,35008.0
2019-04-01 09:39:00,42.67,42.76,42.67,42.755,86630.0
2019-04-01 09:40:00,42.75,42.76,42.73,42.75,72971.0
2019-04-01 09:41:00,42.76,42.79,42.76,42.79,84603.0
2019-04-01 09:42:00,42.81,42.815,42.77,42.77,62766.0
2019-04-01 09:43:00,42.77,42.79,42.745,42.76,59386.0
2019-04-01 09:44:00,42.77,42.79,42.77,42.7828,29565.0
2019-04-01 09:45:00,42.785,42.84,42.785,42.84,27581.0
2019-04-01 09:46:00,42.835,42.88,42.835,42.86,60456.0
2019-04-01 09:47:00,42.85,42.85,42.81,42.81,33655.0
2019-04-01 09:48:00,42.81,42.845,42.795,42.845,37460.0
2019-04-01 09:49:00,42.85,42.85,42.83,42.83,27065.0
2019-04-01 09:50:00,42.85,42.89,42.85,42.885,28825.0
2019-04-01 09:51:00,42.89,42.92,42.89,42.9,58785.0
2019-04-01 09:52:00,42.9,42.92,42.8946,42.8946,32142.0
2019-04-01 09:53:00,42.895,42.91,42.895,42.91,48045.0
2019-04-01 09:54:00,42.92,42.92,42.895,42.895,43793.0
2019-04-01 09:55:00,42.88,42.88,42.86,42.86,66699.0
2019-04-01 09:56:00,42.865,42.875,42.85,42.85,46829.0
2019-04-01 09:57:00,42.8439,42.86,42.84,42.86,61933.0
2019-04-01 09:58:00,42.88,42.885,42.865,42.865,56286.0
2019-04-01 09:59:00,42.87,42.87,42.81,42.815,62995.0
2019-04-01 10:00:00,42.82,42.83,42.82,42.825,31929.0
2019-04-01 10:01:00,42.82,42.865,42.81,42.865,67838.0
2019-04-01 10:02:00,42.8665,42.8757,42.865,42.87,32235.0
2019-04-01 10:03:00,42.88,42.885,42.875,42.88,35584.0
